Native form	Prefixed form	URI	Destination URL	Outgoing URI	Entity Type
GTEX-14BMV-2826-SM-5TDED	GTEX-14BMV-2826-SM-5TDED		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14BMV-2826-SM-5TDED		biosample
GTEX-14BMV-2926-SM-5TDEE	GTEX-14BMV-2926-SM-5TDEE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14BMV-2926-SM-5TDEE		biosample
GTEX-14BMV-3026-SM-5S2PQ	GTEX-14BMV-3026-SM-5S2PQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14BMV-3026-SM-5S2PQ		biosample
GTEX-14BMV-3126-SM-5S2UV	GTEX-14BMV-3126-SM-5S2UV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14BMV-3126-SM-5S2UV		biosample
GTEX-14C38-0006-SM-5NQBF	GTEX-14C38-0006-SM-5NQBF		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0006-SM-5NQBF		biosample
GTEX-14C38-0126-SM-5YY9V	GTEX-14C38-0126-SM-5YY9V		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0126-SM-5YY9V		biosample
GTEX-14C38-0426-SM-5TDDZ	GTEX-14C38-0426-SM-5TDDZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0426-SM-5TDDZ		biosample
GTEX-14C38-0626-SM-5S2TV	GTEX-14C38-0626-SM-5S2TV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0626-SM-5S2TV		biosample
GTEX-14C38-0726-SM-5SI6M	GTEX-14C38-0726-SM-5SI6M		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0726-SM-5SI6M		biosample
GTEX-14C38-0826-SM-5S2U8	GTEX-14C38-0826-SM-5S2U8		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-0826-SM-5S2U8		biosample
GTEX-14C38-1026-SM-73KY7	GTEX-14C38-1026-SM-73KY7		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1026-SM-73KY7		biosample
GTEX-14C38-1226-SM-5S2UK	GTEX-14C38-1226-SM-5S2UK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1226-SM-5S2UK		biosample
GTEX-14C38-1326-SM-62LDK	GTEX-14C38-1326-SM-62LDK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1326-SM-62LDK		biosample
GTEX-14C38-1426-SM-5RQHZ	GTEX-14C38-1426-SM-5RQHZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1426-SM-5RQHZ		biosample
GTEX-14C38-1526-SM-5RQJ7	GTEX-14C38-1526-SM-5RQJ7		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1526-SM-5RQJ7		biosample
GTEX-14C38-1726-SM-5RQJC	GTEX-14C38-1726-SM-5RQJC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-1726-SM-5RQJC		biosample
GTEX-14C38-2126-SM-5RQJO	GTEX-14C38-2126-SM-5RQJO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-2126-SM-5RQJO		biosample
GTEX-14C38-2226-SM-793AW	GTEX-14C38-2226-SM-793AW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C38-2226-SM-793AW		biosample
GTEX-14C39-0005-SM-5NQBR	GTEX-14C39-0005-SM-5NQBR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0005-SM-5NQBR		biosample
GTEX-14C39-0011-R10b-SM-5YYBE	GTEX-14C39-0011-R10b-SM-5YYBE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0011-R10b-SM-5YYBE		biosample
GTEX-14C39-0011-R11b-SM-5YYAF	GTEX-14C39-0011-R11b-SM-5YYAF		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0011-R11b-SM-5YYAF		biosample
GTEX-14C39-0011-R3b-SM-5YYA3	GTEX-14C39-0011-R3b-SM-5YYA3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0011-R3b-SM-5YYA3		biosample
GTEX-14C39-0011-R5b-SM-5ZZV1	GTEX-14C39-0011-R5b-SM-5ZZV1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0011-R5b-SM-5ZZV1		biosample
GTEX-14C39-0011-R6b-SM-5YYAZ	GTEX-14C39-0011-R6b-SM-5YYAZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0011-R6b-SM-5YYAZ		biosample
GTEX-14C39-0126-SM-6128R	GTEX-14C39-0126-SM-6128R		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0126-SM-6128R		biosample
GTEX-14C39-0226-SM-5TDDW	GTEX-14C39-0226-SM-5TDDW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0226-SM-5TDDW		biosample
GTEX-14C39-0326-SM-5TDDX	GTEX-14C39-0326-SM-5TDDX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0326-SM-5TDDX		biosample
GTEX-14C39-0526-SM-664OF	GTEX-14C39-0526-SM-664OF		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0526-SM-664OF		biosample
GTEX-14C39-0726-SM-5RQIK	GTEX-14C39-0726-SM-5RQIK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0726-SM-5RQIK		biosample
GTEX-14C39-0826-SM-5TDDU	GTEX-14C39-0826-SM-5TDDU		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0826-SM-5TDDU		biosample
GTEX-14C39-0926-SM-5TDDV	GTEX-14C39-0926-SM-5TDDV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-0926-SM-5TDDV		biosample
GTEX-14C39-1026-SM-73KWG	GTEX-14C39-1026-SM-73KWG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-1026-SM-73KWG		biosample
GTEX-14C39-1626-SM-5S2P4	GTEX-14C39-1626-SM-5S2P4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-1626-SM-5S2P4		biosample
GTEX-14C39-1726-SM-5RQIL	GTEX-14C39-1726-SM-5RQIL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-1726-SM-5RQIL		biosample
GTEX-14C39-1826-SM-5ZZW4	GTEX-14C39-1826-SM-5ZZW4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-1826-SM-5ZZW4		biosample
GTEX-14C39-1926-SM-5ZZW5	GTEX-14C39-1926-SM-5ZZW5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-1926-SM-5ZZW5		biosample
GTEX-14C39-2026-SM-664OG	GTEX-14C39-2026-SM-664OG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2026-SM-664OG		biosample
GTEX-14C39-2126-SM-664OH	GTEX-14C39-2126-SM-664OH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2126-SM-664OH		biosample
GTEX-14C39-2426-SM-5S2U5	GTEX-14C39-2426-SM-5S2U5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2426-SM-5S2U5		biosample
GTEX-14C39-2526-SM-5S2UH	GTEX-14C39-2526-SM-5S2UH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2526-SM-5S2UH		biosample
GTEX-14C39-2626-SM-5S2QD	GTEX-14C39-2626-SM-5S2QD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2626-SM-5S2QD		biosample
GTEX-14C39-2726-SM-7DUEK	GTEX-14C39-2726-SM-7DUEK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2726-SM-7DUEK		biosample
GTEX-14C39-2926-SM-73KU3	GTEX-14C39-2926-SM-73KU3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-2926-SM-73KU3		biosample
GTEX-14C39-3026-SM-5S2QE	GTEX-14C39-3026-SM-5S2QE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-3026-SM-5S2QE		biosample
GTEX-14C39-3126-SM-5ZZW6	GTEX-14C39-3126-SM-5ZZW6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C39-3126-SM-5ZZW6		biosample
GTEX-14C5O-0005-SM-5P9ER	GTEX-14C5O-0005-SM-5P9ER		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0005-SM-5P9ER		biosample
GTEX-14C5O-0011-R10a-SM-6872F	GTEX-14C5O-0011-R10a-SM-6872F		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R10a-SM-6872F		biosample
GTEX-14C5O-0011-R11b-SM-6872H	GTEX-14C5O-0011-R11b-SM-6872H		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R11b-SM-6872H		biosample
GTEX-14C5O-0011-R1b-SM-6AJBW	GTEX-14C5O-0011-R1b-SM-6AJBW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R1b-SM-6AJBW		biosample
GTEX-14C5O-0011-R2a-SM-5ZZV2	GTEX-14C5O-0011-R2a-SM-5ZZV2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R2a-SM-5ZZV2		biosample
GTEX-14C5O-0011-R6a-SM-5YYB6	GTEX-14C5O-0011-R6a-SM-5YYB6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R6a-SM-5YYB6		biosample
GTEX-14C5O-0011-R7b-SM-5YYAH	GTEX-14C5O-0011-R7b-SM-5YYAH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R7b-SM-5YYAH		biosample
GTEX-14C5O-0011-R8a-SM-5YYAG	GTEX-14C5O-0011-R8a-SM-5YYAG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0011-R8a-SM-5YYAG		biosample
GTEX-14C5O-0126-SM-5SI6N	GTEX-14C5O-0126-SM-5SI6N		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0126-SM-5SI6N		biosample
GTEX-14C5O-0226-SM-5SI6O	GTEX-14C5O-0226-SM-5SI6O		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0226-SM-5SI6O		biosample
GTEX-14C5O-0326-SM-5ZZUX	GTEX-14C5O-0326-SM-5ZZUX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0326-SM-5ZZUX		biosample
GTEX-14C5O-0426-SM-5ZZUW	GTEX-14C5O-0426-SM-5ZZUW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0426-SM-5ZZUW		biosample
GTEX-14C5O-0526-SM-62LEI	GTEX-14C5O-0526-SM-62LEI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0526-SM-62LEI		biosample
GTEX-14C5O-0626-SM-664N2	GTEX-14C5O-0626-SM-664N2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0626-SM-664N2		biosample
GTEX-14C5O-0826-SM-5TDEG	GTEX-14C5O-0826-SM-5TDEG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0826-SM-5TDEG		biosample
GTEX-14C5O-0926-SM-793DM	GTEX-14C5O-0926-SM-793DM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-0926-SM-793DM		biosample
GTEX-14C5O-1126-SM-5TDEH	GTEX-14C5O-1126-SM-5TDEH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1126-SM-5TDEH		biosample
GTEX-14C5O-1226-SM-664N3	GTEX-14C5O-1226-SM-664N3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1226-SM-664N3		biosample
GTEX-14C5O-1326-SM-5S2UW	GTEX-14C5O-1326-SM-5S2UW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1326-SM-5S2UW		biosample
GTEX-14C5O-1426-SM-5RQI8	GTEX-14C5O-1426-SM-5RQI8		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1426-SM-5RQI8		biosample
GTEX-14C5O-1526-SM-7DHKT	GTEX-14C5O-1526-SM-7DHKT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1526-SM-7DHKT		biosample
GTEX-14C5O-1626-SM-73KYH	GTEX-14C5O-1626-SM-73KYH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1626-SM-73KYH		biosample
GTEX-14C5O-1726-SM-5RQI9	GTEX-14C5O-1726-SM-5RQI9		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-1726-SM-5RQI9		biosample
GTEX-14C5O-2026-SM-5YYB1	GTEX-14C5O-2026-SM-5YYB1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2026-SM-5YYB1		biosample
GTEX-14C5O-2226-SM-5ZZW7	GTEX-14C5O-2226-SM-5ZZW7		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2226-SM-5ZZW7		biosample
GTEX-14C5O-2326-SM-73KYU	GTEX-14C5O-2326-SM-73KYU		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2326-SM-73KYU		biosample
GTEX-14C5O-2526-SM-73KU2	GTEX-14C5O-2526-SM-73KU2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2526-SM-73KU2		biosample
GTEX-14C5O-2626-SM-5RQI5	GTEX-14C5O-2626-SM-5RQI5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2626-SM-5RQI5		biosample
GTEX-14C5O-2826-SM-5RQI6	GTEX-14C5O-2826-SM-5RQI6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2826-SM-5RQI6		biosample
GTEX-14C5O-2926-SM-5RQI1	GTEX-14C5O-2926-SM-5RQI1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-2926-SM-5RQI1		biosample
GTEX-14C5O-3026-SM-5YYB2	GTEX-14C5O-3026-SM-5YYB2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-3026-SM-5YYB2		biosample
GTEX-14C5O-3126-SM-664NK	GTEX-14C5O-3126-SM-664NK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14C5O-3126-SM-664NK		biosample
GTEX-14DAQ-0005-SM-5NQ7B	GTEX-14DAQ-0005-SM-5NQ7B		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0005-SM-5NQ7B		biosample
GTEX-14DAQ-0011-R11a-SM-664NO	GTEX-14DAQ-0011-R11a-SM-664NO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0011-R11a-SM-664NO		biosample
GTEX-14DAQ-0011-R3b-SM-5YYAJ	GTEX-14DAQ-0011-R3b-SM-5YYAJ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0011-R3b-SM-5YYAJ		biosample
GTEX-14DAQ-0011-R4a-SM-5YYAI	GTEX-14DAQ-0011-R4a-SM-5YYAI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0011-R4a-SM-5YYAI		biosample
GTEX-14DAQ-0011-R5b-SM-5YYAK	GTEX-14DAQ-0011-R5b-SM-5YYAK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0011-R5b-SM-5YYAK		biosample
GTEX-14DAQ-0126-SM-5S2MQ	GTEX-14DAQ-0126-SM-5S2MQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0126-SM-5S2MQ		biosample
GTEX-14DAQ-0226-SM-664MQ	GTEX-14DAQ-0226-SM-664MQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0226-SM-664MQ		biosample
GTEX-14DAQ-0326-SM-664MR	GTEX-14DAQ-0326-SM-664MR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0326-SM-664MR		biosample
GTEX-14DAQ-0426-SM-664MS	GTEX-14DAQ-0426-SM-664MS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0426-SM-664MS		biosample
GTEX-14DAQ-0526-SM-793AY	GTEX-14DAQ-0526-SM-793AY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0526-SM-793AY		biosample
GTEX-14DAQ-0626-SM-793DS	GTEX-14DAQ-0626-SM-793DS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0626-SM-793DS		biosample
GTEX-14DAQ-0826-SM-73KWT	GTEX-14DAQ-0826-SM-73KWT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0826-SM-73KWT		biosample
GTEX-14DAQ-0926-SM-793AZ	GTEX-14DAQ-0926-SM-793AZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-0926-SM-793AZ		biosample
GTEX-14DAQ-1026-SM-793B1	GTEX-14DAQ-1026-SM-793B1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1026-SM-793B1		biosample
GTEX-14DAQ-1126-SM-664MT	GTEX-14DAQ-1126-SM-664MT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1126-SM-664MT		biosample
GTEX-14DAQ-1326-SM-5RQIM	GTEX-14DAQ-1326-SM-5RQIM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1326-SM-5RQIM		biosample
GTEX-14DAQ-1426-SM-5RQJD	GTEX-14DAQ-1426-SM-5RQJD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1426-SM-5RQJD		biosample
GTEX-14DAQ-1526-SM-5ZZW8	GTEX-14DAQ-1526-SM-5ZZW8		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1526-SM-5ZZW8		biosample
GTEX-14DAQ-1626-SM-5S2R1	GTEX-14DAQ-1626-SM-5S2R1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1626-SM-5S2R1		biosample
GTEX-14DAQ-1726-SM-5S2R2	GTEX-14DAQ-1726-SM-5S2R2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1726-SM-5S2R2		biosample
GTEX-14DAQ-1826-SM-5S2VV	GTEX-14DAQ-1826-SM-5S2VV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-1826-SM-5S2VV		biosample
GTEX-14DAQ-2226-SM-5YYAD	GTEX-14DAQ-2226-SM-5YYAD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2226-SM-5YYAD		biosample
GTEX-14DAQ-2326-SM-5S2QX	GTEX-14DAQ-2326-SM-5S2QX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2326-SM-5S2QX		biosample
GTEX-14DAQ-2526-SM-5RQIO	GTEX-14DAQ-2526-SM-5RQIO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2526-SM-5RQIO		biosample
GTEX-14DAQ-2726-SM-5S2QY	GTEX-14DAQ-2726-SM-5S2QY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2726-SM-5S2QY		biosample
GTEX-14DAQ-2826-SM-664MU	GTEX-14DAQ-2826-SM-664MU		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2826-SM-664MU		biosample
GTEX-14DAQ-2926-SM-664MV	GTEX-14DAQ-2926-SM-664MV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-2926-SM-664MV		biosample
GTEX-14DAQ-3026-SM-5S2QZ	GTEX-14DAQ-3026-SM-5S2QZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-3026-SM-5S2QZ		biosample
GTEX-14DAQ-3126-SM-62LDS	GTEX-14DAQ-3126-SM-62LDS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-3126-SM-62LDS		biosample
GTEX-14DAQ-3226-SM-664OI	GTEX-14DAQ-3226-SM-664OI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAQ-3226-SM-664OI		biosample
GTEX-14DAR-0006-SM-5N9GC	GTEX-14DAR-0006-SM-5N9GC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0006-SM-5N9GC		biosample
GTEX-14DAR-0226-SM-5S2PR	GTEX-14DAR-0226-SM-5S2PR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0226-SM-5S2PR		biosample
GTEX-14DAR-0326-SM-5S2PS	GTEX-14DAR-0326-SM-5S2PS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0326-SM-5S2PS		biosample
GTEX-14DAR-0426-SM-664MW	GTEX-14DAR-0426-SM-664MW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0426-SM-664MW		biosample
GTEX-14DAR-0526-SM-664MX	GTEX-14DAR-0526-SM-664MX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0526-SM-664MX		biosample
GTEX-14DAR-0626-SM-664MY	GTEX-14DAR-0626-SM-664MY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0626-SM-664MY		biosample
GTEX-14DAR-0726-SM-5RQIA	GTEX-14DAR-0726-SM-5RQIA		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0726-SM-5RQIA		biosample
GTEX-14DAR-0826-SM-73KYJ	GTEX-14DAR-0826-SM-73KYJ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0826-SM-73KYJ		biosample
GTEX-14DAR-0926-SM-73KUQ	GTEX-14DAR-0926-SM-73KUQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-0926-SM-73KUQ		biosample
GTEX-14DAR-1026-SM-73KV3	GTEX-14DAR-1026-SM-73KV3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1026-SM-73KV3		biosample
GTEX-14DAR-1126-SM-793AT	GTEX-14DAR-1126-SM-793AT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1126-SM-793AT		biosample
GTEX-14DAR-1226-SM-73KYV	GTEX-14DAR-1226-SM-73KYV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1226-SM-73KYV		biosample
GTEX-14DAR-1326-SM-7DUEG	GTEX-14DAR-1326-SM-7DUEG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1326-SM-7DUEG		biosample
GTEX-14DAR-1426-SM-5RQIR	GTEX-14DAR-1426-SM-5RQIR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1426-SM-5RQIR		biosample
GTEX-14DAR-1526-SM-5RQIX	GTEX-14DAR-1526-SM-5RQIX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1526-SM-5RQIX		biosample
GTEX-14DAR-1726-SM-664MZ	GTEX-14DAR-1726-SM-664MZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1726-SM-664MZ		biosample
GTEX-14DAR-1826-SM-664N1	GTEX-14DAR-1826-SM-664N1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1826-SM-664N1		biosample
GTEX-14DAR-1926-SM-5S2NQ	GTEX-14DAR-1926-SM-5S2NQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-1926-SM-5S2NQ		biosample
GTEX-14DAR-2026-SM-5S2O3	GTEX-14DAR-2026-SM-5S2O3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-14DAR-2026-SM-5S2O3		biosample
